timestamp,floorNative,floorUsd,volumeUsd,date
1722729600000,9.3,27155.516137,646991.2232599999,2024-08-04 00:00:00.000
1722816000000,9.2,24893.267999999996,389842.03543,2024-08-05 00:00:00.000
1722902400000,8.99,20127.93575,997894.1581900001,2024-08-06 00:00:00.000
1722988800000,8.91,21857.024699999998,433827.57237,2024-08-07 00:00:00.000
1723075200000,9.19,22643.930249999998,644377.7058100002,2024-08-08 00:00:00.000
1723161600000,9.83058,22953.7606351,298171.58462,2024-08-09 00:00:00.000
1723248000000,9.5,24710.268466999998,366531.31965,2024-08-10 00:00:00.000
1723334400000,9.64627,24945.37156485,319312.86546,2024-08-11 00:00:00.000
1723420800000,9.5,24368.97375,170384.08609,2024-08-12 00:00:00.000
1723507200000,9.6,24440.168999999998,388367.32673999993,2024-08-13 00:00:00.000
1723593600000,9.8,25720.247,273954.95378,2024-08-14 00:00:00.000
1723680000000,9.897,26707.598835,1139400.1041,2024-08-15 00:00:00.000
1723766400000,11.14948,29663.271354999997,2164939.7776399995,2024-08-16 00:00:00.000
1723852800000,12.14,31535.774500000003,706781.39422,2024-08-17 00:00:00.000
1723939200000,11.34,29681.496,419688.41234999994,2024-08-18 00:00:00.000
1724025600000,11.4,29763.120000000003,495892.75867999997,2024-08-19 00:00:00.000
1724112000000,11.98939,31086.770750000003,449266.62395000004,2024-08-20 00:00:00.000
1724198400000,11.84358,30702.8106,656096.9399799999,2024-08-21 00:00:00.000
1724284800000,12.11,31256.818249999997,1203723.4236200002,2024-08-22 00:00:00.000
1724371200000,12.45,32701.979249999997,1561463.9723799997,2024-08-23 00:00:00.000
1724457600000,12.90948,33869.4595536,1661102.60862,2024-08-24 00:00:00.000
1724544000000,13.99,38455.97,919069.4359899999,2024-08-25 00:00:00.000
1724630400000,13.42,37193.3287,776918.89319,2024-08-26 00:00:00.000
1724716800000,13.5,36860.534999999996,214016.99640000003,2024-08-27 00:00:00.000
1724803200000,13.0,32021.1632664,971318.6362399999,2024-08-28 00:00:00.000
1724889600000,13.08665,31907.321823000002,304425.77040999994,2024-08-29 00:00:00.000
1724976000000,13.08596,32956.7087904,478969.69796,2024-08-30 00:00:00.000
1725062400000,13.099,32881.1098,1155329.51687,2024-08-31 00:00:00.000
1725148800000,13.2,33226.71,223203.47849,2024-09-01 00:00:00.000
1725235200000,12.4,30098.644,1071443.2144899997,2024-09-02 00:00:00.000
1725321600000,12.4,30206.772000000004,708628.7103099999,2024-09-03 00:00:00.000
1725408000000,11.45899,27691.218100000002,776065.73567,2024-09-04 00:00:00.000
1725494400000,11.15,26791.2788,682478.2904500002,2024-09-05 00:00:00.000
1725580800000,11.2579,26748.88874,166731.71346,2024-09-06 00:00:00.000
1725667200000,11.42,25756.15224,620792.2654500001,2024-09-07 00:00:00.000
1725753600000,11.67,25995.342435,283111.48421,2024-09-08 00:00:00.000
1725840000000,11.83889,26839.422305849996,220955.44360000003,2024-09-09 00:00:00.000
1725926400000,11.94,27283.9024762,163128.64323000002,2024-09-10 00:00:00.000
1726012800000,11.95958,27792.861158400003,344468.21447999997,2024-09-11 00:00:00.000
1726099200000,11.95,27600.855562,260786.11470999997,2024-09-12 00:00:00.000
1726185600000,11.99811,27831.4158615,177340.91466,2024-09-13 00:00:00.000
1726272000000,11.99764,28268.5053456,309014.10614999995,2024-09-14 00:00:00.000
1726358400000,11.99445,28720.832490349996,62237.50587,2024-09-15 00:00:00.000
1726444800000,11.76363,27852.031575,315708.25633999996,2024-09-16 00:00:00.000
1726531200000,11.75,26841.2319,645014.4456000001,2024-09-17 00:00:00.000
1726617600000,11.85,26922.574800000002,109134.15215000001,2024-09-18 00:00:00.000
1726690864761,11.69,26939.897249999998,83677.84532,2024-09-18 20:21:04.761
